,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,ON_OFFSTREET_TYPE,OSP_ID,PM_DISTRICT_ID,BLOCKFACE_ID,METER_TYPE,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,ORIENTATION,LONGITUDE,LATITUDE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,Neighborhoods,Analysis Neighborhoods
18064,117-04040,-,0,ON,0,21,117042,SS,Area 3,117,17TH AVE,404,90,-122.4760824,37.7802711,Geary St: 5000 - 5200,Geary,5,29
18065,360-23090,-,0,ON,0,21,360231,SS,Area 3,360,CLEMENT ST,2309,180,-122.48422755,37.78198097,Clement St: 1800 - 2400,Clement (Outer),8,29
18066,333-23040,-,0,ON,0,38,333232,SS,Area 3,333,BAY SHORE BLVD,2304,315,-122.40351969999999,37.71169286,Leland Ave: Unit - 100,Leland,75,40
18067,725-02090,-,0,ON,0,10,725021,SS,Area 3,725,WEST PORTAL AVE,209,135,-122.46811240000001,37.7386211,West Portal Ave: Unit - 300,West Portal,46,41
18068,350-37420,-,0,ON,0,19,350372,SS,Area 3,350,CALIFORNIA ST,3742,0,-122.45657386,37.78608993,,,10,31
18069,575-04340,-,0,ON,0,19,575042,SS,Area 3,575,MAPLE ST,434,90,-122.45522759999999,37.7866337,Divisadero St: Sacramento St,California - Spruce - Laural,10,31
18070,568-47200,-,0,ON,0,35,568472,SS,Area 3,568,MISSION ST,4720,315,-122.43646340000001,37.7226401,Mission St: 4300 - 5300,Mission 4800-5100,80,28
18071,440-54160,-,0,ON,0,21,440542,SS,Area 3,440,GEARY BLVD,5416,0,-122.47781869999999,37.7805441,Geary St: 5000 - 5200,Geary,5,29
18072,440-55230,-,0,ON,0,21,440551,SS,Area 3,440,GEARY BLVD,5523,180,-122.4790879,37.7802141,Geary St: 5000 - 5200,Geary,8,29
18073,356-33360,-,0,ON,0,29,356332,SS,Area 3,356,CESAR CHAVEZ ST,3336,0,-122.4173106,37.748286799999995,Mission St: 2800 - 3000,25th / 26h / Cesar Chavez / Miss,53,20
18074,568-48060,-,0,ON,0,35,568482,SS,Area 3,568,MISSION ST,4806,315,-122.4376865,37.7210225,Mission St: 4300 - 5300,Mission 4800-5100,80,28
18075,122-03970,-,0,ON,0,21,122031,SS,Area 3,122,22ND AVE,397,270,-122.48160359999999,37.7804297,Geary St: 5000 - 5200,Geary,8,29
18076,321-05030,-,0,ON,0,40,321051,SS,Area 3,321,BALBOA ST,503,180,-122.4641926,37.7771564,Balboa St: 200 - 500,Balboa 200- 500,5,11
18077,360-18260,-,0,ON,0,21,360182,SS,Area 3,360,CLEMENT ST,1826,0,-122.4791765,37.782346000000004,Clement St: 1800 - 2400,Clement (Outer),8,29
18078,591-25240,-,0,ON,0,31,591252,SS,Area 3,591,OCEAN AVE,2524,45,-122.4726216,37.7315027,Ocean ave: 2300-2600 Holloway,Ocean 2400-2600,62,41
18079,108-03260,903-00002,22,OFF,903,9,108032,MS,Area 3,108,08TH AVE,324,90,-122.46622079999999,37.782291799999996,Clement St at 8th Ave: Lot,8th Ave Clement Lot,5,11
18080,680-10150,-,0,ON,0,26,680101,SS,Area 3,680,TARAVAL ST,1015,180,-122.4773387,37.742894899999996,Taraval St: 400 - 1800,Taraval,40,35
18081,680-09170,-,0,ON,0,26,680091,SS,-,680,TARAVAL ST,917,180,-122.4763101,37.7429401,,,40,35
18082,568-33440,-,0,ON,0,29,568332,SS,Area 3,568,MISSION ST,3344,315,-122.42170719999999,37.742940399999995,Mission St: 3100 - 3500,29th / Duncan / Mission / Valenc,83,2
18083,440-38210,-,0,ON,0,9,440381,SS,Area 3,440,GEARY BLVD,3821,180,-122.4607282,37.7810439,Geary St: 2400 - 4800,Geary2600-3100,5,11
18084,702-02220,-,0,ON,0,28,702022,SS,Area 3,702,VICKSBURG ST,222,270,-122.4286053,37.7517425,24th St (Inner):  3700 - 4100,24th St/Castro/Church/Noe,84,22
18085,225-34200,-,0,ON,0,29,225342,SS,Area 3,225,25TH ST,3420,0,-122.41920549999999,37.7506311,Mission St: 2800 - 3000,24th / 25th / Cesar Chavez / Mis,53,20
18086,321-35220,321-35004,22,ON,0,22,321352,MS,Area 3,321,BALBOA ST,3522,0,-122.4968021,37.7758079,Balboa St: 3200 - 3600,Balboa St: 3200 - 3700,8,29
18087,321-02020,-,0,ON,0,40,321022,SS,Area 3,321,BALBOA ST,202,0,-122.4610164,37.777438200000006,Balboa St: 200 - 500,Balboa 200- 500,5,11
18088,568-31550,-,0,ON,0,29,568311,SS,Area 3,568,MISSION ST,3155,135,-122.41910940000001,37.74661210000001,Mission St: 3100 - 3500,Kingston / Mission / Precita,83,2
18089,121-12930,-,0,ON,0,24,121121,SS,Area 3,121,21ST AVE,1293,270,-122.47937320000001,37.763704700000005,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18090,360-09030,-,0,ON,0,9,360091,SS,Area 3,360,CLEMENT ST,903,180,-122.46890549999999,37.7826672,Clement St: Unit - 1100,Clement,5,11
18091,700-12310,-,0,ON,0,4,700121,SS,Area 3,700,VALENCIA ST,1231,90,-122.4206243,37.752869,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,53,20
18092,360-07350,-,0,ON,0,9,360071,SS,Area 3,360,CLEMENT ST,735,180,-122.46730490000002,37.782740999999994,Clement St: Unit - 1100,Clement,5,11
18093,657-26220,-,0,ON,0,33,657262,SS,Area 3,657,SAN BRUNO AVE,2622,270,-122.40391809999998,37.728216100000004,San Bruno Ave: 2400 - 2700,San Bruno,91,25
18094,440-58080,-,0,ON,0,21,440582,SS,Area 3,440,GEARY BLVD,5808,0,-122.4819044,37.780359000000004,Geary St: 5000 - 5200,Geary,8,29
18095,124-13050,-,0,ON,0,24,124131,SS,Area 3,124,24TH AVE,1305,270,-122.4825578,37.7631148,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18096,581-25170,-,0,ON,0,25,581251,SS,Area 3,581,NORIEGA ST,2517,180,-122.49081000000001,37.753514200000005,Noriega St: 2300 - 2500,Noriega 30th Ave - 34th Ave,39,35
18097,226-34090,-,0,ON,0,29,226341,SS,Area 3,226,26TH ST,3409,180,-122.4186419,37.748963700000004,Mission St: 2800 - 3000,24th / 25th / Cesar Chavez / Mis,53,20
18098,613-07370,-,0,ON,0,27,613071,SS,Area 3,613,PORTOLA DR,737,135,-122.45363108,37.74400038,"""Portola St: 600 - 700
""",Portola,72,41
18099,360-09260,-,0,ON,0,9,360092,SS,Area 3,360,CLEMENT ST,926,0,-122.4693426,37.7827961,Clement St: Unit - 1100,Clement,5,11
18100,224-31190,-,0,ON,0,29,224311,SS,Area 3,224,24TH ST,3119,180,-122.41478883,37.75239789,24 St (Lower): 2700 - 3300,24th St Lower,53,20
18101,224-31180,-,0,ON,0,29,224312,SS,Area 3,224,24TH ST,3118,0,-122.41477179999998,37.752509100000005,24 St (Lower): 2700 - 3300,24th St Lower,53,20
18102,591-25113,914-00001,13,OFF,914,31,591252,MS,Area 3,591,OCEAN AVE,2500,45,-122.47221499999999,37.7315863,Ocean at Juniperro Serra Lot,Ocean at Juniperro Serra Lot,62,41
18103,568-49560,-,0,ON,0,35,568492,SS,Area 3,568,MISSION ST,4956,315,-122.43936265,37.71880553,Mission St: 4300 - 5300,Mission 4800-5100,80,28
18104,109-03118,904-00002,18,OFF,904,9,109032,MS,Area 3,109,09TH AVE,330,90,-122.4672581,37.7820526,Clement St at 9th Ave: Lot,Clement St at 9th Ave: Lot,5,11
18105,225-34500,-,0,ON,0,29,225342,SS,Area 3,225,25TH ST,3450,0,-122.4202655,37.7505672,Mission St: 2800 - 3000,24th / 25th / Cesar Chavez / Mis,53,20
18106,360-10280,-,0,ON,0,9,360102,SS,Area 3,360,CLEMENT ST,1028,0,-122.4704672,37.7827441,Clement St: Unit - 1100,Clement,5,11
18107,680-09180,-,0,ON,0,26,680092,SS,Area 3,680,TARAVAL ST,918,0,-122.4764385,37.7430995,Taraval St: 400 - 1800,Taraval,40,35
18108,469-16280,-,0,ON,0,37,469162,SS,Area 3,469,HOLLOWAY AVE,1628,0,-122.4780332,37.7209306,Ocean ave: 2300-2600 Holloway,Halloway,42,16
18109,203-50040,-,0,ON,0,34,203502,SS,Area 3,203,03RD ST,5004,270,-122.39145079999999,37.7330669,3rd St: 4600 - 5100,3rd St,87,1
18110,121-12950,-,0,ON,0,24,121121,SS,Area 3,121,21ST AVE,1295,270,-122.4793713,37.763676600000004,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18111,121-23690,-,0,ON,0,26,121231,SS,Area 3,121,21ST AVE,2369,270,-122.4779142,37.7430798,Taraval St: 400 - 1800,Taraval,40,35
18112,120-18080,-,0,ON,0,25,120182,SS,Area 3,120,20TH AVE,1808,270,-122.47744399999999,37.753888399999994,Noriega St: 1200 - 1400,Noriega,39,35
18113,107-13117,913-00001,17,OFF,913,24,107132,MS,Area 3,107,07TH AVE,1340,90,-122.46379099999999,37.763616600000006,Irving St at 7th Ave: Lot,Irving St at 7th Ave: Lot,109,14
18114,120-04050,-,0,ON,0,21,120041,SS,Area 3,120,20TH AVE,405,270,-122.4794243,37.779990600000005,Geary St: 5000 - 5200,Geary,8,29
18115,109-13220,-,0,ON,0,24,109132,SS,Area 3,109,09TH AVE,1322,90,-122.4661895,37.7634434,Outer Irving St: 600 - 1000,Irving (Outer),109,14
18116,700-11450,-,0,ON,0,4,700111,SS,Area 3,700,VALENCIA ST,1145,90,-122.42074879999998,37.7541695,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,53,20
18117,225-33220,-,0,ON,0,29,225332,SS,Area 3,225,25TH ST,3322,0,-122.41708082,37.75075921,Mission St: 2800 - 3000,25th / 26h / Cesar Chavez / Miss,53,20
18118,350-35350,-,0,ON,0,19,350351,SS,Area 3,350,CALIFORNIA ST,3535,180,-122.45259270000001,37.7863909,Divisadero St: Sacramento St,California - Spruce - Laural,11,31
18119,360-23110,-,0,ON,0,21,360231,SS,Area 3,360,CLEMENT ST,2311,180,-122.48428340000001,37.7819784,Clement St: 1800 - 2400,Clement (Outer),8,29
18120,224-39070,-,0,ON,0,28,224391,SS,Area 3,224,24TH ST,3907,180,-122.4300241,37.7514836,24th St (Inner):  3700 - 4100,24th St/Castro/Noe,84,22
18121,446-13160,-,0,ON,0,17,446132,SS,Area 3,446,GROVE ST,1316,0,-122.4386716,37.7758927,Divisadero St: 800 - 200,Divisadero,24,9
18122,440-63100,-,0,ON,0,21,440632,SS,Area 3,440,GEARY BLVD,6310,0,-122.4873348,37.7801061,Geary St: 5000 - 5200,Geary,8,29
18123,120-12170,910-00002,17,OFF,910,24,120121,MS,Area 3,120,20TH AVE,1275,270,-122.4784619,37.76385429999999,Irving St at 20th Ave: Lot,Irving at 20th Ave. Lot,39,35
18124,440-58100,-,0,ON,0,21,440582,SS,Area 3,440,GEARY BLVD,5810,0,-122.481959,37.7803566,Geary St: 5000 - 5200,Geary,8,29
18125,568-47370,-,0,ON,0,35,568471,SS,Area 3,568,MISSION ST,4737,135,-122.43652970000001,37.7222404,Mission St: 4300 - 5300,Mission 4800-5100,90,7
18126,591-26102,915-00001,2,OFF,915,31,591261,MS,Area 3,591,OCEAN AVE,3000,225,-122.4747239,37.7320924,Ocean at 19th Ave Lot,Ocean at 19th Ave Lot,62,41
18127,440-47120,-,0,ON,0,9,440472,SS,Area 3,440,GEARY BLVD,4712,0,-122.4701726,37.7808898,Geary St: 2400 - 4800,Geary 4600-5000,5,11
18128,565-12400,565-12004,40,ON,0,44,565122,MS,Area 3,565,MINNESOTA ST,1240,270,-122.38999051,37.75415426,Dogpatch,Dogpatch,56,26
18129,440-50110,-,0,ON,0,21,440501,SS,Area 3,440,GEARY BLVD,5011,180,-122.47330001,37.78047612,Geary St: 5000 - 5200,Geary,5,29
18130,545-01030,-,0,ON,0,38,545011,SS,Area 3,545,LELAND AVE,103,225,-122.4058128,37.711948799999995,Leland Ave: Unit - 100,Leland,75,40
18131,545-01150,-,0,ON,0,38,545011,SS,Area 3,545,LELAND AVE,115,225,-122.40613359999999,37.7120738,Leland Ave: Unit - 100,Leland,75,40
18132,440-30210,-,0,ON,0,20,440301,SS,Area 3,440,GEARY BLVD,3021,180,-122.451815,37.781759,Geary St: 2400 - 4800,Geary2600-3100,12,18
18133,680-16200,-,0,ON,0,26,680162,SS,Area 3,680,TARAVAL ST,1620,0,-122.48393610000001,37.74277,Taraval St: 400 - 1800,Taraval,40,35
18134,721-00940,-,0,ON,0,32,721002,SS,Area 3,721,WILDER ST,94,0,-122.433687,37.734256099999996,Diamond St: Mission St,Daimond,96,10
18135,591-24360,-,0,ON,0,31,591242,SS,Area 3,591,OCEAN AVE,2436,45,-122.4703976,37.73051829999999,Ocean ave: 2300-2600 Holloway,Ocean 2400-2600,63,41
18136,350-36180,-,0,ON,0,19,350362,SS,Area 3,350,CALIFORNIA ST,3618,0,-122.45409640000001,37.7864053,Divisadero St: Sacramento St,California - Spruce - Laural,10,31
18137,657-25230,-,0,ON,0,33,657251,SS,Area 3,657,SAN BRUNO AVE,2523,90,-122.40437759999999,37.7297306,San Bruno Ave: 2400 - 2700,San Bruno,91,25
18138,604-00460,-,0,ON,0,35,604004,SS,Area 3,604,PERSIA AVE,46,225,-122.4354812,37.7228361,Mission St: 4300 - 5300,Mission 4800-5100,90,7
18139,122-23630,-,0,ON,0,26,122231,SS,Area 3,122,22ND AVE,2363,270,-122.4789908,37.7431482,Taraval St: 400 - 1800,Taraval,40,35
18140,360-18380,-,0,ON,0,21,360182,SS,Area 3,360,CLEMENT ST,1838,0,-122.47934240000001,37.7823383,Clement St: 1800 - 2400,Clement (Outer),8,29
18141,685-10930,-,0,ON,0,29,685101,SS,Area 3,685,TREAT AVE,1093,90,-122.4129632,37.75282489,24 St (Lower): 2700 - 3300,24th St Lower,53,20
18142,107-04030,-,0,ON,0,9,107041,SS,Area 3,107,07TH AVE,403,270,-122.4654064,37.7806866,Geary St: 2400 - 4800,Geary2600-3100,5,11
18143,109-03106,904-00001,6,OFF,904,9,109032,MS,Area 3,109,09TH AVE,330,90,-122.46721540000001,37.782224799999995,Clement St at 9th Ave: Lot,Clement St at 9th Ave: Lot,5,11
18144,725-02210,-,0,ON,0,10,725021,SS,Area 3,725,WEST PORTAL AVE,221,135,-122.46831780000001,37.7384482,West Portal Ave: Unit - 300,West Portal,46,41
18145,440-41080,-,0,ON,0,9,440412,SS,Area 3,440,GEARY BLVD,4108,0,-122.46361019,37.78118617,Geary St: 2400 - 4800,Geary2600-3100,5,11
18146,109-13260,-,0,ON,0,24,109132,SS,Area 3,109,09TH AVE,1326,90,-122.4661817,37.7633326,Outer Irving St: 600 - 1000,Irving (Outer),109,14
18147,109-12440,-,0,ON,0,24,109122,SS,Area 3,109,09TH AVE,1244,90,-122.4662955,37.76481210000001,Outer Irving St: 600 - 1000,Irving,109,14
18148,360-02170,-,0,ON,0,9,360021,SS,Area 3,360,CLEMENT ST,217,180,-122.4616696,37.7829998,Clement St: Unit - 1100,Clement,5,11
18149,109-03116,904-00002,16,OFF,904,9,109032,MS,Area 3,109,09TH AVE,330,90,-122.4673081,37.782049799999996,Clement St at 9th Ave: Lot,Clement St at 9th Ave: Lot,5,11
18150,360-04190,-,0,ON,0,9,360041,SS,Area 3,360,CLEMENT ST,419,180,-122.46387320000001,37.7828986,Clement St: Unit - 1100,Clement,5,11
18151,108-03002,903-00002,0,OFF,903,9,108032,MS,Area 3,108,08TH AVE,324,90,-122.46624229999999,37.7824891,Clement St at 8th Ave: Lot,8th Ave Clement Lot,5,11
18152,490-20330,-,0,ON,0,24,490201,SS,Area 3,490,IRVING ST,2033,180,-122.4800372,37.7633591,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18153,360-03090,-,0,ON,0,9,360031,SS,Area 3,360,CLEMENT ST,309,180,-122.46256729999999,37.78295870000001,Clement St: Unit - 1100,Clement,5,11
18154,591-14190,-,0,ON,0,36,591141,SS,Area 3,591,OCEAN AVE,1419,180,-122.45780490000001,37.7241416,Ocean Ave: 1000 - 1900,Ocean 1000-1700,64,24
18155,224-39210,-,0,ON,0,28,224391,SS,Area 3,224,24TH ST,3921,180,-122.43037759999999,37.75146229999999,24th St (Inner):  3700 - 4100,24th St/Castro/Noe,84,22
18156,591-25130,-,0,ON,0,31,591251,SS,Area 3,591,OCEAN AVE,2513,225,-122.4725916,37.7312999,Ocean ave: 2300-2600 Holloway,Ocean 2400-2600,62,41
18157,440-40080,-,0,ON,0,9,440402,SS,Area 3,440,GEARY BLVD,4008,0,-122.46254950000001,37.781234000000005,Geary St: 2400 - 4800,Geary2600-3100,5,11
18158,440-39230,-,0,ON,0,9,440391,SS,Area 3,440,GEARY BLVD,3923,180,-122.46188159999998,37.780991799999995,Geary St: 2400 - 4800,Geary2600-3100,5,11
18159,440-51260,-,0,ON,0,21,440512,SS,Area 3,440,GEARY BLVD,5126,0,-122.47481909999999,37.780679799999994,Geary St: 5000 - 5200,Geary,5,29
18160,568-44070,-,0,ON,0,35,568441,SS,Area 3,568,MISSION ST,4407,135,-122.4325611,37.7274159,Mission St: 4300 - 5300,Mission 4800-5100,90,7
18161,568-53220,-,0,ON,0,35,568532,SS,Area 3,568,MISSION ST,5322,315,-122.44328059999998,37.71411679999999,Mission St: 4300 - 5300,Mission - Geneva,80,28
18162,703-00160,-,0,ON,0,10,703002,SS,Area 3,703,VICENTE ST,16,45,-122.4666122,37.7396003,West Portal Ave: Unit - 300,West Portal,46,41
18163,568-48080,-,0,ON,0,35,568482,SS,Area 3,568,MISSION ST,4808,315,-122.43772479999998,37.7209718,Mission St: 4300 - 5300,Mission 4800-5100,80,28
18164,117-24010,-,0,ON,0,26,117241,SS,Area 3,117,17TH AVE,2401,270,-122.47360891,37.74294668,Taraval St: 400 - 1800,Taraval,46,41
18165,490-22120,-,0,ON,0,24,490222,SS,Area 3,490,IRVING ST,2212,0,-122.48188978,37.76342335,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18166,105-03060,-,0,ON,0,9,105032,SS,Area 3,105,05TH AVE,306,90,-122.46327109999999,37.7828321,Clement St: Unit - 1100,Clement,5,11
18167,225-13010,225-13001,1,ON,0,44,225131,MS,Area 3,225,25TH ST,1301,180,-122.39138257,37.75258388,Dogpatch,Dogpatch,56,1
18168,112-04100,-,0,ON,0,9,112042,SS,Area 3,112,12TH AVE,410,90,-122.4706102,37.7803451,Geary St: 2400 - 4800,Geary 4600-5000,5,11
18169,138-06690,-,0,ON,0,22,138061,SS,Area 3,138,38TH AVE,669,270,-122.49846409999998,37.7757934,Balboa St: 3200 - 3600,Balboa (Outer),8,29
18170,591-15110,-,0,ON,0,36,591151,SS,Area 3,591,OCEAN AVE,1511,180,-122.458579,37.7243023,Ocean Ave: 1000 - 1900,Ocean 1000-1700,64,24
18171,490-18310,-,0,ON,0,24,490181,SS,Area 3,490,IRVING ST,1831,180,-122.4779334,37.763451700000005,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18172,111-03140,-,0,ON,0,9,111032,SS,Area 3,111,11TH AVE,314,90,-122.46968141,37.78237556,Clement St: Unit - 1100,Clement,5,11
18173,700-15140,-,0,ON,0,29,700152,SS,Area 3,700,VALENCIA ST,1514,270,-122.4204222,37.748493200000006,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,53,20
18174,335-00260,-,0,ON,0,33,335002,SS,Area 3,335,BURROWS ST,26,0,-122.40391140000001,37.7289422,San Bruno Ave: 2400 - 2700,San Bruno,91,25
18175,107-04010,-,0,ON,0,9,107041,SS,Area 3,107,07TH AVE,401,270,-122.46541040000001,37.780741600000006,Geary St: 2400 - 4800,Geary2600-3100,5,11
18176,131-17900,-,0,ON,0,25,131172,SS,Area 3,131,31ST AVE,1790,90,-122.4892841,37.7541001,Noriega St: 2300 - 2500,Noriega 30th Ave - 34th Ave,39,35
18177,680-13260,-,0,ON,0,26,680132,SS,-,680,TARAVAL ST,1326,0,-122.4809299,37.7429022,,,40,35
18178,650-32130,-,0,ON,0,19,650321,SS,Area 3,650,SACRAMENTO ST,3213,180,-122.44611709999998,37.7882434,Divisadero St: Sacramento St,Divisadero - Sacramento,10,31
18179,581-13140,-,0,ON,0,25,581132,SS,Area 3,581,NORIEGA ST,1314,0,-122.4779831,37.7542516,Noriega St: 1200 - 1400,Noriega,39,35
18180,568-44370,-,0,ON,0,35,568441,SS,Area 3,568,MISSION ST,4437,135,-122.4330931,37.726781700000004,Mission St: 4300 - 5300,Mission 4800-5100,90,7
18181,440-63060,-,0,ON,0,21,440632,SS,Area 3,440,GEARY BLVD,6306,0,-122.4872025,37.780112,Geary St: 5000 - 5200,Geary,8,29
18182,700-14520,-,0,ON,0,29,700142,SS,Area 3,700,VALENCIA ST,1452,270,-122.42047590000001,37.7490544,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,53,20
18183,114-28150,-,0,ON,0,10,114281,SS,Area 3,114,14TH AVE,2815,225,-122.4686886,37.7376377,West Portal Ave: Unit - 300,West Portal,46,41
18184,798-00001,901-00001,0,OFF,901,29,798001,MS,Area 3,798,LILAC ST,3255,90,-122.4176693,37.752205,24th St at Capp St: Lot,24th St at Capp St: Lot,53,20
18185,568-44660,-,0,ON,0,35,568442,SS,Area 3,568,MISSION ST,4466,315,-122.4339062,37.7260185,Mission St: 4300 - 5300,Mission 4800-5100,94,28
18186,352-13250,-,0,ON,0,28,352131,SS,Area 3,352,CASTRO ST,1325,90,-122.43392920000001,37.7507588,24th St (Inner):  3700 - 4100,24th St/Castro/Noe,84,22
18187,568-43210,-,0,ON,0,35,568431,SS,Area 3,568,MISSION ST,4321,135,-122.4316535,37.7282487,,,90,7
18188,111-03990,-,0,ON,0,9,111033,SS,Area 3,111,11TH AVE,399,270,-122.46971470000001,37.7809796,Geary St: 2400 - 4800,Geary 4600-5000,5,11
18189,226-33370,-,0,ON,0,29,226331,SS,Area 3,226,26TH ST,3337,180,-122.41742079999999,37.749027399999996,Mission St: 2800 - 3000,25th / 26h / Cesar Chavez / Miss,53,20
18190,650-34110,-,0,ON,0,19,650341,SS,Area 3,650,SACRAMENTO ST,3411,180,-122.4490925,37.787864500000005,Divisadero St: Sacramento St,Divisadero - Sacramento,10,31
18191,440-35060,-,0,ON,0,20,440352,SS,Area 3,440,GEARY BLVD,3506,0,-122.4569753,37.7814859,Geary St: 2400 - 4800,Geary2600-3100,11,31
18192,568-31720,-,0,ON,0,29,568312,SS,Area 3,568,MISSION ST,3172,315,-122.41959950000002,37.7462054,Mission St: 3100 - 3500,29th / Duncan / Mission / Valenc,83,2
18193,687-00050,-,0,ON,0,37,687001,SS,Area 3,687,TAPIA DR,5,0,-122.48191670000001,37.721963200000005,Ocean ave: 2300-2600 Holloway,Holloway,42,16
18194,103-13640,-,0,ON,0,24,103132,SS,Area 3,103,03RD AVE,1364,90,-122.4597453,37.7632735,Parnassas St: 300 - 700,Parnassas,110,14
18195,440-62120,-,0,ON,0,21,440622,SS,Area 3,440,GEARY BLVD,6212,0,-122.48615933,37.78015902,Geary St: 5000 - 5200,Geary,8,29
18196,124-04030,-,0,ON,0,21,124041,SS,Area 3,124,24TH AVE,403,270,-122.48385649999999,37.781820399999994,Clement St: 1800 - 2400,Clement (Outer),8,29
18197,321-04200,-,0,ON,0,40,321042,SS,Area 3,321,BALBOA ST,420,0,-122.46379750000001,37.7773119,Balboa St: 200 - 500,Balboa 200- 500,5,11
18198,350-35210,-,0,ON,0,19,350351,SS,Area 3,350,CALIFORNIA ST,3521,180,-122.45230259999998,37.7864278,Divisadero St: Sacramento St,California - Spruce - Laural,11,31
18199,650-34040,-,0,ON,0,19,650342,SS,Area 3,650,SACRAMENTO ST,3404,0,-122.4489602,37.787989200000005,Divisadero St: Sacramento St,Divisadero - Sacramento,10,31
18200,603-00070,-,0,ON,0,38,603001,SS,Area 3,603,PEABODY ST,7,90,-122.40658068,37.71201667,Leland Ave: Unit - 100,Leland,75,40
18201,591-16060,-,0,ON,0,36,591162,SS,Area 3,591,OCEAN AVE,1606,0,-122.45941409999999,37.7246658,Ocean Ave: 1000 - 1900,Ocean 1200-1900,71,41
18202,725-03400,-,0,ON,0,10,725032,SS,Area 3,725,WEST PORTAL AVE,340,315,-122.4698603,37.7374512,West Portal Ave: Unit - 300,West Portal,46,41
18203,108-13080,-,0,ON,0,24,108132,SS,Area 3,108,08TH AVE,1308,90,-122.4651608,37.7638715,Outer Irving St: 600 - 1000,Irving,109,14
18204,568-51050,-,0,ON,0,35,568511,SS,Area 3,568,MISSION ST,5105,135,-122.44046840000001,37.7170315,Mission St: 4300 - 5300,Mission 4800-5100,90,7
18205,568-31230,-,0,ON,0,29,568311,SS,Area 3,568,MISSION ST,3123,135,-122.4185402,37.7474932,Mission St: 3100 - 3500,Kingston / Mission / Precita,83,2
18206,365-09070,-,0,ON,0,30,365091,SS,Area 3,365,CORTLAND AVE,907,0,-122.41374270000001,37.7390015,Cortland Ave: 300 - 900,Cortland,83,2
18207,490-16010,-,0,ON,0,24,490161,SS,Area 3,490,IRVING ST,1601,180,-122.4751368,37.763574799999994,Outer Irving St: 600 - 1000,Irving,109,14
18208,490-22230,-,0,ON,0,24,490221,SS,Area 3,490,IRVING ST,2223,180,-122.4819769,37.763282000000004,Inner Irving St: 1800 - 2500,Outer Irving,39,35
18209,568-28420,-,0,ON,0,29,568282,SS,Area 3,568,MISSION ST,2842,270,-122.4184112,37.750980600000005,Mission St: 2800 - 3000,24th / 25th / Cesar Chavez / Mis,53,20
18210,568-44640,-,0,ON,0,35,568442,SS,Area 3,568,MISSION ST,4464,315,-122.43386640000001,37.72607120000001,Mission St: 4300 - 5300,Mission 4800-5100,94,28
18211,360-24260,-,0,ON,0,21,360242,SS,Area 3,360,CLEMENT ST,2426,0,-122.48543470000001,37.7820628,Clement St: 1800 - 2400,Clement (Outer),8,29
18212,440-62100,-,0,ON,0,21,440622,SS,Area 3,440,GEARY BLVD,6210,0,-122.48611916,37.78016083,Geary St: 5000 - 5200,Geary,8,29
18213,680-04010,-,0,ON,0,26,680041,SS,Area 3,680,TARAVAL ST,401,180,-122.4703712,37.7432007,Taraval St: 400 - 1800,Taraval,46,41
18214,356-33120,-,0,ON,0,29,356332,SS,Area 3,356,CESAR CHAVEZ ST,3312,0,-122.4164395,37.74830479999999,Mission St: 2800 - 3000,25th / 26h / Cesar Chavez / Miss,53,20
18215,108-13114,911-00001,14,OFF,911,24,108131,MS,Area 3,108,08TH AVE,1325,270,-122.4658289,37.763558,Irving St at 8th Ave: Lot,Irving at 8th Ave. Lot,109,14
18216,360-00030,-,0,ON,0,9,360001,SS,Area 3,360,CLEMENT ST,3,180,-122.4592515,37.7831109,Clement St: Unit - 1100,Clement,5,11
18217,360-04010,-,0,ON,0,9,360041,SS,Area 3,360,CLEMENT ST,401,180,-122.4634709,37.782917100000006,Clement St: Unit - 1100,Clement,5,11
18218,384-04210,-,0,ON,0,17,384041,SS,Area 3,384,DIVISADERO ST,421,270,-122.43765559999999,37.7737487,Divisadero St: 800 - 200,Divisadero,24,9
18219,127-04660,-,0,ON,0,21,127042,SS,Area 3,127,27TH AVE,466,90,-122.48683559999999,37.780294899999994,Geary St: 5000 - 5200,Geary,8,29
18220,223-34120,-,0,ON,0,4,223342,SS,Area 3,223,23RD ST,3412,0,-122.42128619,37.75372139,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,53,20
